trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
7,0.18067673907134724,0.18067673907134724,0.17016564142341914,0.14243546549157687,0.2016839095637687,0.21878307965729565,0.21686395140316567,0.23078986569901178,0.22444866657211893,0.23286372606323066,0.2388076185791442,0.23882330404969832,0.24977696298738233,0.2559213888007705,0.2727222710919032,0.2535001029426029,0.28231840716955336,0.2961627483299685,0.322403097690009,0.32554186694567927,0.34872906116346597,0.38933866754391916,0.40925537355221886,0.43753658746004115,0.47563460999183504,0.5011951151303252,0.5226759160628529,0.5588216332375197,0.613664575615079,0.6664199302600033
27,0.18067673907134724,0.18067673907134724,0.1649100925994551,0.18874291510208005,0.20047325734289012,0.20431087800762157,0.22104964505885116,0.2152573419676825,0.2140788838436847,0.2145348597191487,0.20976385492896418,0.20758187868549105,0.20926104164456608,0.234494452531675,0.24821139706283296,0.24346135579564648,0.2651447917181925,0.27833417382930054,0.29935260330367475,0.30953872702964086,0.35888146275857924,0.39431784404599407,0.41632567702917445,0.44706109309298964,0.4820247362764576,0.5065653153634572,0.5317123453565196,0.5725323688319095,0.6268534142763101,0.6664199302600033
71,0.18067673907134724,0.18067673907134724,0.1882231697341327,0.20231738005276675,0.20213029311552355,0.20114098290637175,0.2001729265386253,0.20175037266811904,0.20409297802126966,0.20475147427115264,0.20730721996480325,0.2079064374405269,0.2126975558608349,0.2130675162625795,0.22370052303376267,0.23342260864869005,0.24797117626683166,0.2605055993286326,0.2763021089173404,0.29353558711360245,0.36903386435369256,0.39929702054806904,0.42339598050613003,0.45658559872593807,0.48841486256108013,0.511935515596589,0.5407487746501862,0.5862431044262993,0.6400422529375411,0.6664199302600033
131,0.18067673907134724,0.1754211902473832,0.09612801588107371,0.12320718565270491,0.13321234972699986,0.14511922678090428,0.15447078016298604,0.15724673101679618,0.16045336706982471,0.16781114584675796,0.17034863850220855,0.17297822590146006,0.23430947233080268,0.24289489367724137,0.2386003129881828,0.2578705079091217,0.27206696229840005,0.29145434850932084,0.3009219879315098,0.3211323241385342,0.3791862659488059,0.40427619705014395,0.43046628398308556,0.46611010435888656,0.4948049888457027,0.517305715829721,0.549785203943853,0.5999538400206892,0.6532310915987722,0.6664199302600033
