trading_days_to_expiration,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
1,0.14738611304955268,0.14738611304955268,0.14738611304955268,0.14738611304955268,0.1428648453189849,0.13382230985784935,0.12477977439671381,0.11573723893557827,0.10669470347444271,0.11921214181769908,0.14319678049136753,0.2523511405161373,0.07016206512840768,0.23634996239462092,0.3848960060876127,0.5241938671978903,0.19864410067317428,0.21699113732490982,0.1918399205161484,0.20206099138098801,0.20728278930502442,0.2182796362214759,0.22899554258706045,0.246815912683092,0.2661326200893258,0.28485872517305605
18,0.14738611304955268,0.14738611304955268,0.14738611304955268,0.14738611304955268,0.14060421145370103,0.13156167599256546,0.12251914053142993,0.11347660507029438,0.10443406960915882,0.12773149485461116,0.14666974679128966,0.16430179600510808,0.168132980965543,0.17608467433486277,0.1856626812405526,0.20087136501206823,0.2192001037158024,0.24846540214646445,0.1938380493433249,0.20159361124015696,0.20691138700450307,0.22123084747173957,0.23207517149627424,0.25264646882189395,0.2699604176536407,0.29039398015060625
37,0.14738611304955268,0.14738611304955268,0.14738611304955268,0.14738611304955268,0.13834357758841714,0.12930104212728158,0.12025850666614604,0.11121597120501049,0.10217343574387494,0.13625084789152322,0.14944099578393746,0.1552538872469707,0.16051668502820648,0.16794834127824806,0.1732399804759438,0.1765315143179202,0.18381871834073546,0.18952136824891408,0.1958361781705014,0.2011262310993259,0.2065399847039817,0.22418205872200322,0.235154800405488,0.25847702496069597,0.2737882152179556,0.2959292351281565
100,0.14738611304955268,0.14738611304955268,0.14738611304955268,0.1451254791842688,0.13608294372313323,0.1270404082619977,0.11799787280086216,0.10895533733972661,0.110692788780787,0.13972381419144536,0.10170927371922474,0.13321706354929264,0.14641675849991811,0.16038918513015088,0.1690987787550473,0.1780880976305462,0.18551687250335516,0.18984179168897192,0.20252837152181907,0.2076541916055458,0.21532842497121224,0.2259159136778467,0.24098535654428999,0.26230482252501086,0.27932347019550585,0.2959292351281565
