trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
12,0.1338739913088777,0.1338739913088777,0.1338739913088777,0.1814844449583447,0.1840605447356708,0.19053302447594742,0.190225468693597,0.1833062000660959,0.18312123556889642,0.1841650506129681,0.18608781149365775,0.1885444841030768,0.1905728583770923,0.18951125507915936,0.19808487246432874,0.2165568644144045,0.22891634421553456,0.2535741562158665,0.25555580596699423,0.29575901009375954,0.28780818802352615,0.32912772673683766,0.30497290642376385,0.3427281055013893,0.37383014218229293,0.3857991222145593,0.40518871189880296,0.43999470585724054,0.44619936324000464,0.5
37,0.1338739913088777,0.1338739913088777,0.1338739913088777,0.15349785584832948,0.17061355170352704,0.17053630168523376,0.1761911722555051,0.17788451061653704,0.1831396592516771,0.1827802507281864,0.1870287737437407,0.18704285544756016,0.19177188704859066,0.19278838577027568,0.198781729377839,0.21101312299185282,0.22008347253642976,0.25406956865364844,0.26560660699868555,0.2937713045762012,0.298138072701854,0.32308902165856923,0.3144117061931702,0.3505036146716152,0.37682238719035954,0.39064651963562025,0.41389021038841234,0.44154587020293157,0.45964952243000345,0.5
81,0.1338739913088777,0.1338739913088777,0.1338739913088777,0.16372151057623135,0.1620071095906802,0.17270971269625018,0.1773508759363115,0.17843603550760415,0.18205482074331744,0.18449273587090229,0.18754537681631828,0.1887866263661593,0.19297091572008898,0.19606551646139198,0.19947858629134924,0.2054693815693011,0.21125060085732497,0.25456498109143033,0.27565740803037686,0.2917835990586428,0.3084679573801819,0.31705031658030075,0.3238505059625766,0.35827912384184113,0.37981463219842615,0.39549391705668113,0.4225917088780218,0.4430970345486226,0.4730996816200023,0.5
141,0.1338739913088777,0.1338739913088777,0.1576792181336112,0.0800050970823378,0.12049877602053564,0.13390431445334453,0.14379699895160394,0.15126801976227447,0.15555041112838042,0.16126577436867354,0.1666328929390769,0.18967974237162583,0.19124108539962417,0.19707519446286037,0.20801772535287688,0.21719286289241785,0.23241237853659574,0.2550603935292123,0.28570820906206823,0.2897958935410845,0.3187978420585098,0.31101161150203227,0.33328930573198295,0.36605463301206703,0.3828068772064927,0.400341314477742,0.43129320736763116,0.4446481988943136,0.4865498408100012,0.5
