trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
9,0.15656667182584147,0.1859206344682768,0.2330436970642746,0.2954492784305791,0.30221520953447434,0.3236534782813444,0.3239833499855115,0.34581902790333036,0.35808660608061066,0.3776276207039712,0.3817311081495509,0.39329809788878484,0.4122564517146106,0.423894094222979,0.4852653599007081,0.46388833869994633,0.5193591288234887,0.5312838198254075,0.38701481526951376,0.42279308181900216,0.42555918945998117,0.4431686727344824,0.45306854137685326,0.4641094418743922
29,0.15656667182584147,0.1919666417968183,0.21567892998990726,0.23986857263482728,0.2725088887063711,0.2953496633362004,0.3047100571431107,0.3177538778297215,0.32634793839095916,0.33308074509578167,0.34534197571682873,0.35775046694039775,0.35812975399818864,0.37369049930824755,0.38307999573013424,0.38070664547505934,0.395095466252378,0.4016457219124248,0.4111209052821182,0.4266838073312968,0.42518431683620933,0.4491634580339068,0.4543702358245021,0.4673558438910222
90,0.15656667182584147,0.19801264912535976,0.22781412940398135,0.24332260462660238,0.26089665097390585,0.26893473167011517,0.2843885885260178,0.2835245425657091,0.29292194594554355,0.2991435377345067,0.3036627765718795,0.311049007795512,0.31895099010988354,0.3228144779578892,0.3282079230415557,0.3301844359452512,0.332968485425182,0.33880263524430493,0.41501163079441283,0.42630893470752496,0.4311791021356337,0.4504651524815556,0.4576166378411321,0.4673558438910222
158,0.17987462713973534,0.18675697913462988,0.21246568195486276,0.2313829240316221,0.23748165607335556,0.245189546320444,0.2598796291078891,0.32080557432315987,0.33527478332475735,0.3404373229420288,0.3484804372303322,0.3616527297550613,0.3714225421664313,0.4040399189292987,0.396048130870751,0.42477178238436997,0.43212615262529475,0.36290872525690937,0.41890235630670747,0.42593406208375306,0.43717388743505803,0.45176684692920444,0.4608630398577621,0.4673558438910222
