trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
6,0.115768688181736,0.115768688181736,0.115768688181736,0.115768688181736,0.115768688181736,0.15095897907846184,0.1603476834117077,0.1991120000498987,0.25249725330744327,0.3009522173579591,0.34485833825820245,0.40376160688170704,0.4418361593791152,0.28398751415554824,0.298305182559528,0.3594082566468452,0.3811375019342044,0.39342600252370086
24,0.115768688181736,0.115768688181736,0.115768688181736,0.115768688181736,0.115768688181736,0.14470473213161086,0.15413176006888876,0.16606597198484754,0.18407900856912823,0.21184732459571767,0.24236602198677645,0.2715345270651037,0.3025231640523123,0.326863599510816,0.34179668156177984,0.36527878167520034,0.38642374202053914,0.3957600893580881
84,0.115768688181736,0.115768688181736,0.115768688181736,0.115768688181736,0.08341969610329979,0.11444865172881002,0.13055547121982303,0.1412831835910889,0.15295832751117125,0.16342330738081756,0.17378868137279058,0.18544731717599963,0.19823534344501278,0.21132218455502427,0.34766720659013495,0.37056502176153505,0.3887578288549264,0.3957600893580881
143,0.115768688181736,0.115768688181736,0.115768688181736,0.115768688181736,0.0841026732279124,0.10908157694101356,0.12354513515872065,0.13424870542634337,0.14247400773708063,0.1501946725873919,0.2887751441272488,0.31364173827755737,0.24111142880028053,0.2548136835572761,0.3535377316184901,0.37585126184786977,0.3910919156893136,0.3957600893580881
