trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
6,0.1364707326973683,0.1364707326973683,0.14577068455527423,0.16437058827108605,0.18297049198689788,0.15574616040268863,0.1950573994552394,0.2029232502239877,0.21431835011042838,0.2511905028631611,0.27961929101507815,0.3237726317634755,0.3763240999380293,0.42143091654525633,0.4761876358647362,0.5287266089380913,0.5796546934106509,0.6468844945170364,0.6510520629668772
26,0.1364707326973683,0.1364707326973683,0.1504206604842272,0.16902056420003903,0.18762046791585085,0.18403372873953575,0.18868691029928522,0.2040159696566452,0.21258625111495993,0.21757623556355307,0.2316052884863645,0.2419593268852396,0.2889208780643316,0.31647270217718193,0.3479082763707116,0.38056006000305026,0.5964621436872473,0.6479263866294966,0.6510520629668772
66,0.1364707326973683,0.1364707326973683,0.15507063641318014,0.17367054012899197,0.1769956987447968,0.150364527943498,0.1259449754695486,0.1505650487262233,0.16596399136173612,0.17594468620974418,0.18627686415779113,0.19321356416566754,0.20151765619063386,0.2115144878091075,0.21962891687668692,0.23239351106800918,0.6132695939638437,0.6489682787419568,0.6510520629668772
125,0.1364707326973683,0.14112070862632128,0.1597206123421331,0.17832051605794494,0.1663709295737427,0.11669532714746025,0.14131101585070233,0.1528061552343835,0.16149102371794713,0.1680223066625215,0.17339979527347776,0.28476883205184844,0.3114742863679451,0.3438510618369218,0.37417776290738913,0.40602410223933005,0.6300770442404401,0.650010170854417,0.6510520629668772
