trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
12,0.1397735504083591,0.21469364572852656,0.18589313278766784,0.19155169701528693,0.19634373140437567,0.1978570401990306,0.2006051673988103,0.19372081404862457,0.1974345652360983,0.20221194838705175,0.21324888332434416,0.2289102639281302,0.2380327607349987,0.2514082838576334,0.26366078018240463,0.2865429190134363,0.30813900760511237,0.313149217032651,0.3412979416758661,0.34763570347996786,0.3848058066068763,0.38707680309704834,0.40222857959317904,0.41226627305573715,0.43373967681960174,0.46392944330441166
35,0.16576653847799,0.20374102994427915,0.17713112106143547,0.1899630931575004,0.18673175552592441,0.18880496286183462,0.18860028450295407,0.18828793890663176,0.18935248177432326,0.1960874380674752,0.2054429704781011,0.22560139728114556,0.2449720417735335,0.22775913484430188,0.23492599390693125,0.24671408381688267,0.25761361111862396,0.2615639655035843,0.27706030561461764,0.2830070069532681,0.3026004675236105,0.3071884908612659,0.315751335991059,0.3285785499204455,0.4412871184408042,0.46392944330441166
71,0.19175952654762088,0.19278841416003173,0.19559437811641436,0.19451853361151966,0.19457504495265748,0.1932657523460182,0.19400615221180775,0.19451929771499615,0.19466008435151536,0.19760162730403968,0.19711059985620388,0.20101560337030602,0.20043128347254094,0.20410998583097037,0.20619120763145785,0.20688524862032903,0.2070882146321356,0.20997871397451764,0.21282266955336923,0.21837831042656825,0.2203951284403446,0.22730017862548343,0.22927409238893887,0.24489082678515386,0.4488345600620067,0.46392944330441166
140,0.2032265861380737,0.18934077347384978,0.17307709548060404,0.17921289781572627,0.1856964192460493,0.18791926339432208,0.18849154692000597,0.18941687315394906,0.1915339645887333,0.1917846129195184,0.19376536794726235,0.19491812597329858,0.19700775317693464,0.2338853830066875,0.24636706332244707,0.25751212811272073,0.26011871583239327,0.2756383278251919,0.28022918651666856,0.3015920585167223,0.30373596576869644,0.31476437910933125,0.32077018272233804,0.3393152518023778,0.4563820016832092,0.46392944330441166
