trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
7,0.2882779518925767,0.2882779518925767,0.2944708966253037,0.22953821860405624,0.18759119760481804,0.179580422186474,0.19036297963992183,0.2251114116694442,0.277137180886131,0.3209647426503864,0.35759359391903234,0.413053577867769,0.45236075405726256,0.2924746819541066,0.3108344652620795,0.3662473013224146,0.3908475492588728,0.40496799074669426
25,0.2882779518925767,0.28982618807575844,0.27823772711999184,0.12287191769266215,0.14606584655421703,0.16731696003674312,0.17097697447141105,0.18227498865867245,0.198948774311866,0.22691547354610295,0.2515991146647503,0.2827034303905345,0.30690943744337157,0.33301005426559854,0.3537388827121764,0.370416774192494,0.3976578076143324,0.40740471845748155
85,0.2882779518925767,0.2913744242589402,0.26200455761467994,0.06575318569203488,0.1086508863179188,0.12960097359835834,0.14558484404792846,0.154312484922695,0.16770584861675242,0.17542519017736313,0.18719187801849835,0.19760598363270604,0.21140393733112267,0.2250256303618857,0.3579083555822558,0.37722703254795364,0.4000945353251197,0.40740471845748155
144,0.2882779518925767,0.29292266044212195,0.2457713881093681,0.06685977315744147,0.1072811654379342,0.12035943803625805,0.135868537686667,0.14440751108700656,0.1525118451016118,0.15928837687692532,0.30012272794313366,0.3249833688449843,0.25193930964261463,0.2679300478119826,0.3620778284523352,0.3840372909034132,0.40253126303590697,0.40740471845748155
