trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8
25,0.05108440497716729,0.05108440497716729,0.05108440497716729,0.05108440497716729,0.05582619162026232,0.04677804663318891,0.08745141785855508,0.10128320763663423,0.11678924490735372,0.1271174481232538,0.1452422266594619,0.1635860996803214,0.17977505940295505,0.1920139947530557,0.21635253411063815
44,0.05108440497716729,0.05108440497716729,0.05108440497716729,0.05108440497716729,0.06056797826335735,0.06756110839938775,0.09056989586107028,0.10137044568002421,0.10881474376873813,0.12535605312533862,0.13716168358547753,0.1496355416611847,0.1605066953498037,0.16965152307782416,0.18585094135807834
83,0.05108440497716729,0.05108440497716729,0.05108440497716729,0.05108440497716729,0.06530976490645238,0.09102560652372019,0.10381093126703876,0.11242871992234219,0.11808059102576568,0.12359465812742346,0.1290811405114932,0.13568498364204803,0.14123833129665234,0.14728905140259263,0.1553493486055185
142,0.05108440497716729,0.05108440497716729,0.05108440497716729,0.05108440497716729,0.08946586487608357,0.10178074383627415,0.10934479125178807,0.1155563036567024,0.12101976896560493,0.1244695059663925,0.12724859161189603,0.15773002152250154,0.166626163024854,0.1818207927566154,0.1553493486055185
