trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
9,0.1491804792848728,0.1491804792848728,0.1491804792848728,0.1491804792848728,0.09975397392277156,0.20815684618475838,0.2466105026327458,0.26292543867181684,0.2807016593368966,0.28890316822518763,0.29433128911705064,0.318325840338621,0.3527220694346751,0.34670426125866965,0.3687037056926733,0.3936808053511558,0.42977484289935153,0.464682995579019,0.4986868813588676,0.5317561111417684,0.507809793645389,0.595406983137368,0.5649747519938686,0.6305864450411539
33,0.1491804792848728,0.1491804792848728,0.1491804792848728,0.1491804792848728,0.10250772942349322,0.18819107382953534,0.21918201165659312,0.23858286404322002,0.243143217029036,0.25568649491792655,0.2747203444062538,0.2906265112926528,0.3114108040403486,0.31176457795273116,0.3261421292643133,0.3418101704100366,0.36292949959995685,0.3843075182063548,0.5069541888045928,0.5257695317676735,0.5297090910183837,0.5877989253514931,0.58137767525569,0.6305864450411539
70,0.1491804792848728,0.1491804792848728,0.1491804792848728,0.1491804792848728,0.1869901796284506,0.1933335357570931,0.21752176471083576,0.22460325443801119,0.23687068254948307,0.24658855579461575,0.25510939969545693,0.2629271822466847,0.27009953864602215,0.2768248946467927,0.28358055283595324,0.2899395354689174,0.2960841563005622,0.30393204083369063,0.515221496250318,0.5197829523935786,0.5516083883913785,0.5801908675656182,0.5977805985175113,0.6305864450411539
138,0.1491804792848728,0.1491804792848728,0.1491804792848728,0.09700021842204991,0.14260313423994034,0.15846333067817228,0.1726338830448213,0.1876640284924294,0.20038104939380885,0.27045992245583317,0.28671762001703893,0.30782462584067993,0.3084018999523459,0.322764300169733,0.3386306790935545,0.35985718918413445,0.38038357593979055,0.4013094610962791,0.5234888036960431,0.5137963730194839,0.5735076857643733,0.5725828097797434,0.6141835217793326,0.6305864450411539
