trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
19,0.15025776241433086,0.14501087716148595,0.12402333615010622,0.10303579513872649,0.14486426093472285,0.15166347113242828,0.1557427823334459,0.1679813884475754,0.1855215561813488,0.20774037810927132,0.2294919484477773,0.25303422135643316,0.2702661562217734,0.2166315772057011,0.22656733008616003,0.23888226111661018
39,0.15025776241433086,0.139763991908641,0.11877645089726128,0.09778890988588157,0.13718947256158218,0.15249114930965696,0.15906634094117073,0.16352086868621224,0.1672419594987763,0.17782473289230893,0.18765000035457813,0.22834890266373126,0.24146449590274727,0.2186159480166911,0.22955083571539953,0.24205622100259577
57,0.15025776241433086,0.13451710665579608,0.11352956564441635,0.09254202463303664,0.1382827007014862,0.15007002566459346,0.16121863192911812,0.16906015948788183,0.17572367098538036,0.18529448205675272,0.19225830815616002,0.20366358397102935,0.21266283558372112,0.22060031882768108,0.23253434134463902,0.24523018088858134
117,0.15025776241433086,0.12927022140295114,0.10828268039157143,0.06587654429596217,0.11392711557628286,0.13238382622517192,0.14109582533243273,0.15214835074833202,0.15948178389003642,0.16683442122910078,0.17366530681717401,0.18009372693677972,0.2146472063947111,0.22358382445692057,0.23570830123062458,0.24523018088858134
