trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
18,0.2093193833475513,0.2031329725099604,0.22048306941190152,0.24625568075225787,0.2821854584497781,0.28856210735009946,0.2906934022228579,0.2940475999438229,0.2985054269762502,0.30003338916678657,0.2996239789072461,0.3011053727490326,0.3026370819854158,0.3036785073690371,0.3066642614704589,0.31967795376269137,0.34107035349126996,0.3637108728499779,0.3929869349083949,0.28141900672900966,0.28456952405100355,0.28751688505565054,0.2894263792543411,0.2943396554726667,0.29844786112047544,0.30442325173886964,0.3096075393898906,0.3128729815707294,0.31907716300600353,0.3238904442728835
40,0.2093193833475513,0.22255957775563465,0.23121496982902595,0.2512113209799489,0.2708179625420883,0.27209334562519183,0.27456409283056005,0.2810327090526711,0.2796777401673224,0.28467864508612284,0.28350209267900084,0.2900636606145517,0.2915826059883817,0.2883684798263745,0.29056887779772744,0.2982738031090639,0.310187366738084,0.3225024623725483,0.33682814931166816,0.2817938282360438,0.28576996120496634,0.2877901284040112,0.2901078830053257,0.29611478983084494,0.29872682958620156,0.30713197858234065,0.3094909563719301,0.3146222856791094,0.3204299496152606,0.3249442982970664
60,0.2093193833475513,0.24198618300130892,0.24194687024615041,0.25616696120764,0.25603270190271515,0.2599106134347826,0.26297819859243693,0.26603527696235885,0.26655329025243707,0.2693098709800044,0.2693101459948708,0.2716034871975323,0.2740050414667477,0.2730584522837119,0.27447349412499605,0.2768696524554364,0.279304379984898,0.2812940518951187,0.28066936371494144,0.2821686497430779,0.2869703983589292,0.28806337175237184,0.29078938675631033,0.29788992418902316,0.29900579805192773,0.3098407054258116,0.30937437335396956,0.3163715897874893,0.32178273622451775,0.32599815232124923
123,0.18370636726428613,0.20975116899477705,0.22310972866177198,0.22973206763667336,0.23950411428192742,0.24144516634351096,0.2446318383027359,0.24793676874728268,0.25109038452210886,0.24978330835272464,0.2551111019793198,0.2595049863311792,0.25837070414881,0.2704481940725852,0.26631873877088286,0.26713281114500903,0.26940069904755953,0.2697818132967445,0.28104418522197555,0.28336908689704077,0.28724364170728983,0.2887448755033565,0.29256452111448855,0.29816889265474933,0.3017145248953987,0.3097241224078511,0.3111236774623495,0.31772437639674644,0.3228365902487006,0.32599815232124923
