trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
5,0.390335827815587,0.4318405356131437,0.35844092266565697,0.33534258359911256,0.3238675702358339,0.32208494116715636,0.3277287215597477,0.3208319821210412,0.3223404753934659,0.3269258993112777,0.34281075559019347,0.3553736383170549,0.3533057861138572,0.3792608773018597,0.37365677539538916,0.41822707142682086,0.4006680895239045,0.4627186319422298,0.4870219642946027,0.5110575524419807,0.47392195281961347,0.5314273327379433,0.5658114576211999,0.5583105782051268,0.6377970383418435,0.5915521292733229,0.6259948992128832,0.6844092105555326,0.6955444847862965,0.38379082823870525,0.38379082823870525,0.38379082823870525
24,0.3343328623748486,0.31715745163165737,0.3188931621029613,0.3216177891874648,0.3253494370845337,0.32548122086051307,0.3250916080249484,0.3331473767051606,0.3351613827577888,0.3456321923378812,0.35340215957743465,0.3598865214276237,0.3694413761495278,0.38111780678287926,0.4034948865831275,0.43698841501390906,0.4604622838137809,0.4819973821722905,0.4050676359565393,0.4200800843139096,0.40331961360686797,0.4364262725032876,0.4568971515545057,0.45392218582687127,0.49890519572056524,0.47755664384060537,0.5002605703399696,0.531250361342043,0.5396676565125009,0.38379082823870525,0.38379082823870525,0.38379082823870525
66,0.27832989693411014,0.2722899475231473,0.283493969232093,0.2828658730235485,0.28688200791943513,0.29028532332320695,0.294779842601645,0.29456790266797306,0.2974880791555562,0.2969093684392542,0.3011364730794424,0.3045139470591812,0.3080392017921604,0.3092294114494323,0.3096186021317401,0.3131811259014325,0.3184952927851111,0.316999802092566,0.3231133076184759,0.32910261618583847,0.3327172743941224,0.3414252122686318,0.3479828454878115,0.3495337934486158,0.3600133530992869,0.3635611584078879,0.3745262414670561,0.37809151212855335,0.38379082823870525,0.38379082823870525,0.38379082823870525,0.38379082823870525
129,0.2709565006858074,0.25667583689223444,0.27649921343546346,0.27566913483162653,0.2787693431899331,0.28056479215637536,0.2781108288631078,0.2827322893031521,0.2811382978897608,0.284548471167869,0.2901477926058122,0.2910361665072662,0.2907606880083478,0.29637590366701116,0.3017373369352647,0.30609320329339407,0.31014285415284354,0.40201088319358436,0.4170854300302283,0.40151228450272597,0.4320723035660329,0.4536183349449159,0.45314671184646915,0.49366541589522966,0.4757827411863049,0.4947780288103856,0.5294677260112943,0.536817998457425,0.38379082823870525,0.38379082823870525,0.38379082823870525,0.38379082823870525
