trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
13,0.18073337925730568,0.18478294882638965,0.19046795639224,0.16777553685236662,0.1682717556067112,0.17565171606012644,0.20314824056516778,0.2147999315991898,0.21872654718049037,0.23146762065837395,0.23463497979993542,0.24184559386858465,0.25788167042890137,0.2709137030027841,0.21216143069100343,0.21616806209101286,0.22156508703065986,0.2203067696868529,0.22930833134838377,0.23146302239395183,0.2397871878515825,0.23872200979770983,0.24499264273145202,0.24805269878604475,0.25807203100005227,0.2796440034067956,0.2963965307202715,0.3064771666699396,0.3178667859164216
33,0.18073337925730568,0.18680773361093164,0.1912856753906232,0.15561160808404673,0.17828339660590306,0.18176485221718394,0.19086867820548156,0.19118366015776744,0.1943289716948805,0.19878099786771625,0.20072925612761017,0.20545432081297005,0.2045780704621791,0.21268809560061255,0.21525309115539526,0.22008658719942187,0.22668372846421977,0.2238289627817909,0.2357838203828554,0.23843194435018675,0.24834830656031914,0.24682856543064297,0.2543765966032088,0.25787473120655585,0.26990844782028495,0.2828891886022992,0.3008989780929289,0.3083365628622765,0.32104352693446997
92,0.18073337925730568,0.18883251839547363,0.1921033943890064,0.19644964131809714,0.19367856913552894,0.19356152840037522,0.1987782668502798,0.1938917292298239,0.1995214076632268,0.1986552544975157,0.20137114596526848,0.2023870407775414,0.20764109241351922,0.20597810976221978,0.2083310118741948,0.21132780416354005,0.2132623834969769,0.2163573532794405,0.21752517848148203,0.22266495043410925,0.22250889853184355,0.2262247349879384,0.2284086339450225,0.23439919735958695,0.27315363301578854,0.28739163597495665,0.3027583742852658,0.3115133038803249,0.32104352693446997
155,0.18275816404184766,0.18965023739385684,0.1799394656206865,0.15826011460751935,0.1681095572094007,0.18562213467339483,0.20153493949151424,0.18982079909108612,0.19251861618169847,0.19497563395132958,0.1976436940929654,0.19942650711266316,0.2019739882102605,0.2090697702266116,0.21224953698260382,0.21644644559709997,0.2167845765919149,0.22283284231391212,0.22449410043771695,0.23122606914284588,0.2306154541647767,0.23560868885969521,0.2382306663655336,0.24623561417981962,0.2763988182112921,0.2918940833476141,0.30461777047760275,0.31469004489837327,0.32104352693446997
