trading_days_to_expiration,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
11,0.09874955656587849,0.09874955656587849,0.09874955656587849,0.16275717506093632,0.17285804678318,0.15546597969050507,0.15580768723994004,0.19483722703745418,0.20617865239098165,0.2083621489586902,0.21206862832974957,0.21386827372616213,0.21889927649483473,0.22824991268512052,0.24930513347241334,0.28009994497990925,0.3238824621980304,0.3781354752369308,0.41323829413075625,0.23696361560356308,0.2307008500419838,0.2342109968036445,0.23861576847558819,0.24414722984707482,0.24889727769665593,0.2553082963303617,0.26174375748322887,0.26892671582458166,0.27713568742742967,0.2852154951862699
33,0.09874955656587849,0.09874955656587849,0.09874955656587849,0.16198802377769939,0.17763278377911956,0.14210368063049963,0.18058432942553015,0.19230468582289423,0.20402494971116358,0.2041247459569677,0.20897329338520979,0.2107220419173945,0.21130362288459795,0.21096805785192188,0.2325526341749139,0.2502737234782622,0.2720212197406499,0.30118081752374004,0.31858565536881417,0.23267519392155855,0.23185788894319864,0.23480903128325994,0.24022011983194455,0.24530860917646174,0.2501109222920595,0.25730016105181097,0.2629696233382131,0.2712923291402738,0.2788745599131615,0.2875165265799581
53,0.09874955656587849,0.09874955656587849,0.09874955656587849,0.16121887249446248,0.18240752077505912,0.19211939774571207,0.19872020341638025,0.20451203340787777,0.204902520599617,0.20940606813727997,0.20928494789746832,0.21305264366019785,0.2123752846063363,0.21508386614528366,0.21580013487741442,0.2204475019766152,0.22015997728326944,0.22422615981054933,0.22393301660687207,0.22838677223955406,0.23301492784441352,0.23540706576287543,0.24182447118830092,0.2464699885058487,0.25132456688746313,0.25929202577326027,0.2641954891931974,0.2736579424559659,0.28061343239889336,0.28981755797364633
116,0.09874955656587849,0.09874955656587849,0.16352632634417322,0.16808330978724045,0.16882827875051054,0.1825581605953659,0.1892495316108124,0.19502103384133895,0.19912394277422948,0.20225868248229506,0.20684197825529452,0.20962191238444358,0.21356960935869904,0.2154238378617687,0.22108383813179622,0.2259303843386866,0.2303798515375899,0.23585177968023596,0.24125203728556757,0.22954381114076894,0.233612962324029,0.2370114171192318,0.24298585051768787,0.2476836331012523,0.25331643160891243,0.26051789162824457,0.26656110250888954,0.27539681494169777,0.2829144637925816,0.28981755797364633
