trading_days_to_expiration,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
18,0.1359781145272988,0.1359781145272988,0.1571542114979832,0.18098343280417858,0.20545388485488597,0.21285046274071753,0.2282766223715756,0.2368188174831338,0.24721378082970155,0.2633484341255504,0.29957015729493924,0.338427177882727,0.373467776458068,0.39992033448980774,0.4365464053542746,0.23835808983407436,0.24887594247902756,0.2609303005110345,0.26675955678335006,0.2763539843053522,0.2838359782742325,0.29741826086767287,0.3058503043646069,0.31615713339982354,0.3254480511313277,0.33340176462525584
38,0.1359781145272988,0.1359781145272988,0.16421291048821135,0.1757624592089298,0.18974354347637334,0.19815672044243218,0.2000166206838687,0.2124172815119684,0.21569042910727815,0.22006830834765176,0.2310963465540942,0.23131878770647354,0.23158953791781822,0.24068645072901299,0.24482254856556387,0.24786622432287053,0.25908941445902783,0.2741733900283107,0.28165738788783645,0.2926970868120749,0.3027275913906783,0.32021988804650775,0.3291875151516325,0.34103799767446774,0.35108511199636455,0.3601629254544701
99,0.1359781145272988,0.14303681351752695,0.19142537999467618,0.195094753550671,0.2009966828221756,0.20128695849630127,0.19881266275218043,0.20701223046290457,0.2113553679461244,0.20588248756269256,0.21575100743104936,0.21603460486915582,0.21602079737472749,0.22076809368674968,0.21934182085648204,0.228448998519027,0.23444412147648205,0.23696389457437728,0.24366777929190667,0.24605275204134094,0.2518150065100031,0.25917588279055576,0.26639540485053514,0.27417392940125396,0.27987944296682726,0.3601629254544701
162,0.1359781145272988,0.15009551250775507,0.1862044063994274,0.2002743192027785,0.1865689426796911,0.20069025702143875,0.20438834645998513,0.20563643814297686,0.21141192601840292,0.20855731009591374,0.21581530490136344,0.22078415215000388,0.22726776296870693,0.22767322788088115,0.22884995534527822,0.23866247049902728,0.24768721099375826,0.25186172567886367,0.2600108817986294,0.26494436515778674,0.274616633688838,0.28251309357758136,0.29127626912517934,0.2998109902662908,0.3066406037960415,0.3601629254544701
