trading_days_to_expiration,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
8,0.18301868214020983,0.18301868214020983,0.20070270272830615,0.1870271017213959,0.22154492433424974,0.22206394825145054,0.22321310827990498,0.21961856673602642,0.21952794819056778,0.22030772884728042,0.2279971037040075,0.23457753323093006,0.2450419764147197,0.28346260764464537,0.30137814550740327,0.3355937277220358,0.19735153948899667,0.23325346594203888,0.2449723151853102,0.2644484752759034,0.28439650329630994,0.30506370262972604,0.32837750762614437,0.3529645545431195
28,0.18301868214020983,0.18301868214020983,0.20659737625767158,0.21862159995251698,0.21895983720494572,0.2129840674566188,0.21342907762990243,0.2111810251440394,0.21051072167830592,0.20909191248218836,0.20911549499414853,0.20782139505193908,0.2265829253940409,0.24763424705952192,0.25929071499500567,0.2798189483532382,0.21415912450870841,0.23439684414884826,0.2496883616001365,0.2694705089063737,0.2893484836760429,0.3104453219167012,0.3346527908373784,0.35898279479037304
52,0.18301868214020983,0.18891335566957526,0.1528540526264574,0.17993803694479787,0.18433820720472763,0.1899472557542582,0.1908317352941505,0.1918150877512743,0.1960001404960453,0.20160044798395454,0.20134163448498765,0.20477758483166503,0.20812387437336208,0.2118058864743985,0.217203284482608,0.22404416898444063,0.23096670952842013,0.23554022235565764,0.2544044080149628,0.274492542536844,0.2943004640557758,0.3158269412036763,0.3409280740486124,0.3650010350376266
112,0.18301868214020983,0.1948080291989407,0.16994057717392663,0.2007414806395238,0.09945800491223694,0.12444638884308801,0.13622502213216536,0.1440662676318559,0.15050034654885747,0.15805524888990802,0.16276301847368144,0.16709095144161065,0.16780074641755083,0.1727215515034045,0.17542506184718523,0.18054395446928495,0.2321100877352295,0.24025626877048392,0.2594264416454331,0.27944452291657695,0.2996820833427509,0.3221022244149103,0.346946314295866,0.3650010350376266
