trading_days_to_expiration,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
17,0.09931466315354966,0.09931466315354966,0.09931466315354966,0.09931466315354966,0.09931466315354966,0.09931466315354966,0.09931466315354966,0.1331892183433144,0.15526921366394975,0.16817801004493843,0.17417093994305863,0.1815967142195888,0.1870412241446666,0.19194210181221172,0.2025606612273267,0.21207568349854225,0.2214986801310983,0.23444238311333584,0.25185657006871653
35,0.09931466315354966,0.09931466315354966,0.09931466315354966,0.09931466315354966,0.09931466315354966,0.09931466315354966,0.09931466315354966,0.13824324264223672,0.15645676519907648,0.1702918760709036,0.1761739926283838,0.18576237983781194,0.1874675055802848,0.19343363388952067,0.205603003673262,0.21423324344030234,0.22392049236136363,0.23794968003065992,0.25649220008140206
103,0.09931466315354966,0.09931466315354966,0.09931466315354966,0.09931466315354966,0.09931466315354966,0.09931466315354966,0.09931466315354966,0.12228319830331848,0.13481764844736072,0.14233122478925803,0.14810567161551996,0.18618866127343014,0.18895903765759375,0.196475976335456,0.2077605636150221,0.21665505567056767,0.2274277892786877,0.24258531004334544,0.25649220008140206
163,0.09931466315354966,0.09931466315354966,0.09931466315354966,0.09931466315354966,0.09931466315354966,0.09931466315354966,0.11625194074843204,0.08225940887078965,0.0986117227906911,0.1582510823661583,0.1648511929175544,0.18661494270904838,0.19045056973490274,0.19951831878139134,0.2099181235567822,0.21907686790083297,0.23093508619601177,0.24722094005603099,0.25649220008140206
