trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
12,0.852770398373358,0.852770398373358,0.852770398373358,0.852770398373358,0.6802081171252896,0.164562927728313,0.17519469401491433,0.23427679055154382,0.25923595122998927,0.2738074836338482,0.2841957163236942,0.2964611790853315,0.2904913949690889,0.2658958731255702,0.27176884926478045,0.2726378244681898,0.27525875999723054,0.2738715846877122,0.2757882091103256,0.28019108296654727,0.2772054939117238,0.28747191587493987,0.2881745550567514,0.29004319233544884,0.3224132843004647,0.3334985590642675,0.3476918204509408,0.3649729937424788,0.3797879682828874,0.39076063579961795,0.4127737258675175
32,0.852770398373358,0.852770398373358,0.852770398373358,0.852770398373358,0.5076458358772211,0.1666045820755416,0.1297197608738426,0.20892658776760736,0.22440975520699197,0.23853968827840477,0.2458412668682237,0.25561550427347124,0.2616295523106372,0.26627763624640094,0.269994972539116,0.27205429595993624,0.276817695134083,0.2789429059779662,0.28198685595694434,0.2869034704794758,0.28623352389206647,0.2971532871768329,0.2995983083472263,0.3049933733569966,0.3236481492614248,0.33780633148520883,0.35048067872333616,0.3708247221158525,0.381343727179718,0.3946912106611526,0.4198496960399326
52,0.852770398373358,0.852770398373358,0.852770398373358,0.852770398373358,0.33508355462915274,0.16864623642277024,0.19044265123849546,0.24596348882127528,0.23810682531603092,0.256619286476056,0.2611390300430573,0.2674240184679706,0.2622187814643176,0.2666593993672317,0.2682210958134515,0.27147076745168264,0.27837663027093545,0.2840142272682203,0.28818550280356303,0.2936158579924043,0.2952615538724091,0.30683465847872593,0.31102206163770124,0.3199435543785444,0.32488301422238497,0.3421141039061501,0.3532695369957315,0.37667645048922616,0.3828994860765486,0.39862178552268723,0.42692566621234773
111,0.852770398373358,0.852770398373358,0.852770398373358,0.852770398373358,0.16252127338108435,0.22066962715598604,0.24146075638762424,0.23870655844515537,0.2591559391378599,0.25844886134961065,0.261222510271698,0.2626212025819809,0.26551411000473946,0.27354272599044493,0.2732213529764434,0.2736998248603781,0.26880026339745816,0.2695895622637069,0.27347869545361875,0.26817746393138114,0.27779054457304686,0.2767508017662764,0.27509301131390107,0.32117841933950453,0.32919078664332624,0.34490296217854544,0.35912126536910516,0.3782322093860568,0.38683006093808325,0.40569775569510236,0.42692566621234773
