trading_days_to_expiration,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
12,0.08972151512140819,0.08972151512140819,0.08972151512140819,0.08972151512140819,0.08972151512140819,0.09374123719129163,0.11000401455417341,0.12576737242905078,0.11916885769421234,0.11953661297712935,0.13304082331533712,0.12856473791295064,0.138642085901192,0.14021681441245024,0.15005575484521017,0.16306614554570267,0.16554899379819923,0.19200236965482154,0.20106194959090865,0.22631762924505977,0.2656232444526428,0.3076046687238276,0.32960444525402416,0.36713447579822256
36,0.08972151512140819,0.08972151512140819,0.08972151512140819,0.08972151512140819,0.08972151512140819,0.09776095926117505,0.1142076257074049,0.12891989684423363,0.10750408675617436,0.1276087960538449,0.1297312338263601,0.1364708498928029,0.1402305838085456,0.14237423118347858,0.14401158379945506,0.14568161899803184,0.15089403880726582,0.15282452741970043,0.15742555632655666,0.16096259833884805,0.21771473048176931,0.3131046128563767,0.33898695289007374,0.36713447579822256
71,0.08972151512140819,0.08972151512140819,0.08972151512140819,0.08972151512140819,0.08972151512140819,0.10178068133105847,0.1184112368606364,0.10156036231847392,0.11847708311160182,0.1301226371590353,0.13464344135107773,0.14054809515695907,0.14323438699912466,0.1500753778702785,0.14958458418942044,0.1518147527426171,0.15512525277574277,0.15779109195514193,0.15992672317320322,0.16341701533242603,0.16980621651089584,0.31860455698892587,0.3483694605261234,0.36713447579822256
130,0.08972151512140819,0.08972151512140819,0.08972151512140819,0.08972151512140819,0.08972151512140819,0.1058004034009419,0.1226148480138679,0.13083362863225034,0.13860779324924077,0.1377900406267227,0.14367287212765692,0.14917872688796022,0.15066623758105158,0.15305895786895343,0.1514418955528222,0.1562481053218175,0.1564739915652804,0.15817063616990257,0.15903106129200772,0.2145201298925344,0.2387054426173617,0.32410450112147504,0.357751968162173,0.36713447579822256
