trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2
9,0.18277675256505901,0.1828610638440199,0.17830495671348784,0.193127427418505,0.15657051398232605,0.20090315727370248,0.19588393707811708,0.19988529098854602,0.20133685303694981
28,0.18277675256505901,0.1829453751229808,0.17349591574607304,0.19761259109952495,0.18850771441155725,0.21385641765403096,0.2103400129865361,0.22119243116108617,0.22107943538995828
71,0.18277675256505901,0.18302968640194173,0.20719605553110326,0.16205304607606372,0.20309966409886998,0.21039861392964312,0.21015630224846635,0.2127994902700379,0.21796395883833408
134,0.18277675256505901,0.1831139976809026,0.18864226373748505,0.1932958885255883,0.19702948443675927,0.21214176550770195,0.20419674895749718,0.20393134652720493,0.21796395883833408
