trading_days_to_expiration,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9
25,0.10932509864588874,0.10900617300554385,0.10773047044416428,0.10645476788278471,0.15269556301575476,0.148191351743954,0.14920310999635547,0.15984496139346374,0.17095506607523206,0.18594218172978508,0.19803464900605894,0.2235253674209298,0.23447998089156172,0.21292258810771586,0.22463490408496825,0.2362871656124269
45,0.10932509864588874,0.10868724736519896,0.10741154480381938,0.11801496666602723,0.12932396376292937,0.14431698922722405,0.15124467124407273,0.1564272417379531,0.1611546014468671,0.16798807660898557,0.17397925976317674,0.21074748816771113,0.22076373156127585,0.2158601410460788,0.2275535091352315,0.239194691325893
63,0.10932509864588874,0.10836832172485407,0.1070926191634745,0.12957516544926972,0.1343007148389544,0.14761690038516154,0.15590112561602412,0.1627298888107669,0.1708882789786549,0.1775583912056936,0.18396972386342242,0.19796960891449247,0.20704748223098998,0.21879769398444174,0.23047211418549476,0.24210221703935905
123,0.10932509864588874,0.10804939608450917,0.1067736935231296,0.14113536423251224,0.09477239274705689,0.11998371160980639,0.13404896988427378,0.14366342623701936,0.15274724473491003,0.15764695890595154,0.16802587694759752,0.17448216467534747,0.2099850351693529,0.221716299034705,0.23337963989896082,0.24210221703935905
