trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11
14,0.10706430474220774,0.22415697105436808,0.2281039645134577,0.2053284910380998,0.1954517584212955,0.18673184070217375,0.18623518861155972,0.18816972924786968,0.19446540689288114,0.20530209973552255,0.21799008822457128,0.23094333307990106,0.255820725749566,0.19771502452359155,0.21998873325573567,0.23012392491897055,0.24764655992166118
34,0.10706430474220774,0.19739804547914339,0.18592596779754975,0.1909065677635121,0.1923361762207806,0.18339789595784553,0.18463262680166867,0.18462279685668584,0.18451445993521667,0.18651747572528285,0.19575640978821163,0.2061402598429633,0.22406474222570358,0.20816208360914576,0.22067852853625353,0.2345017254700701,0.2520300768719069
59,0.10706430474220774,0.1688395281240625,0.10839474279770611,0.1314705060397702,0.14213618789960697,0.15272382060302972,0.15688385700609986,0.16249815832104125,0.16776065496667295,0.17115222871770805,0.17352273135185198,0.18133718660602557,0.19230875870184116,0.21860914269469994,0.2213683238167714,0.23887952602116966,0.2564135938221527
113,0.10706430474220774,0.1402810107689816,0.15454219847972125,0.15968389819055878,0.16212505852336437,0.1692536949881949,0.17264459746923533,0.17499183482984423,0.17838123339040135,0.1787964132524211,0.18138386528924091,0.18335698878488105,0.18726796543803736,0.21929893797521782,0.22574612436787098,0.2432630429714154,0.2564135938221527
