trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2,0.5690290905526422,0.5677079577434586,0.5663868249342751,0.5650656921250915,0.2724944920568516,0.11416607929472804,0.13717497942113122,0.14604860582808746,0.16197076219844098,0.09335748341833505,0.13123631501918392,0.13383626867247791,0.1618445805742947,0.17617277031679224,0.2157412762335041,0.2585491219428924,0.30656946626340337,0.3769070333603271,0.4243770778849219,0.4891915453300574,0.5350337976275374,0.5958274395177883,0.6405408084208338,0.21963770522893636,0.22494589673577153,0.2296121243001184,0.23454430753932354,0.24089365424949974,0.24665119486539971,0.2572009513176068,0.2651003027087248
25,0.5686988073503463,0.5673776745411627,0.5660565417319792,0.49192289210803153,0.19935169203979164,0.1251960205032932,0.14558816581941747,0.1492637632410187,0.15979203178484627,0.1668658438538853,0.1723816619363697,0.1768251765712388,0.1816506213469518,0.19084937374877936,0.20066203249065934,0.22048948199288637,0.2479945114588973,0.26284789843053374,0.31307698563858594,0.34577312850312114,0.3725315926015075,0.4046153390985851,0.42892328881172104,0.22080367324210043,0.22643402447602506,0.23045711034203833,0.23616541311700615,0.24244722202690522,0.24797639739594424,0.26115062701316577,0.2651003027087248
61,0.5683685241480504,0.5670473913388668,0.5657262585296833,0.41878009209097156,0.1262088920227317,0.13622596171185836,0.15400135221770375,0.1630591235505895,0.1716155723243834,0.17128235250465934,0.17464986491248585,0.17741479175399663,0.17955129766607458,0.18175821350087012,0.1838046965556326,0.1901895576511115,0.19200626221105338,0.19320643104506224,0.20177689339224994,0.20235471167618485,0.2100293875754775,0.21340323867938196,0.21730576920260822,0.2219696412552645,0.22792215221627857,0.23130209638395827,0.23778651869468878,0.2440007898043107,0.24930159992648873,0.2651003027087248,0.2651003027087248
130,0.5680382409457545,0.566717108136571,0.5653959753273874,0.3456372920739116,0.10313613808616287,0.12876179302284493,0.14283344841515622,0.16414949261203565,0.1619365027541773,0.1676462448060096,0.1736386339046264,0.17578240849449006,0.17891107728624747,0.18415277131954894,0.1877484080089679,0.19076221269895421,0.19490967601190384,0.1986684985741704,0.3454842193611537,0.3686942546518611,0.4029284135466329,0.4269720235501079,0.2184717372157723,0.223457768995518,0.2287671382581985,0.2329232019616409,0.23934008647209426,0.2453259923348552,0.25325127562204774,0.2651003027087248,0.2651003027087248
