trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
6,0.08523170782531746,0.08523170782531746,0.08523170782531746,0.08523170782531746,0.09643452401040255,0.14551586049630624,0.16372599136131852,0.19768309921870073,0.23185330658458955,0.2862260748593079,0.32780554440343557,0.3681212353343472,0.419895334381055,0.2406883752182622,0.26053254065639503,0.27915755271170006
26,0.08523170782531746,0.08523170782531746,0.08523170782531746,0.08523170782531746,0.14355750775453133,0.15012818587186896,0.1561210293790123,0.16139484791044612,0.1716354720105378,0.18411432398430638,0.19825097792360832,0.29290274030729213,0.32564403030802763,0.24533619970989318,0.26580679888383046,0.2831958005119172
44,0.08523170782531746,0.08523170782531746,0.08523170782531746,0.10316420683938216,0.14506538482679346,0.15407336287572168,0.16030784372418155,0.16801089428352145,0.17767246653082458,0.18570919711778794,0.20138541300570656,0.2176842452802371,0.23139272623500026,0.24998402420152416,0.2710810571112659,0.2872340483121342
104,0.08523170782531746,0.08523170782531746,0.08523170782531746,0.09979936542489234,0.10311504151070192,0.12286270142592144,0.1371322132583459,0.14543095428554786,0.15399643026957666,0.16082032246967748,0.16865413334774637,0.17916759674487034,0.23604055072663124,0.2552582824289596,0.27511930491148295,0.2872340483121342
