trading_days_to_expiration,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2,0.12296061900815118,0.12296061900815118,0.12296061900815118,0.12296061900815118,0.10452657316162547,0.12002384670143804,0.1455038300240672,0.14720276803086035,0.1485511067254303,0.1253698645571446,0.13817920576316514,0.14961882637280338,0.1561171822839082,0.08816253548687293,0.1371430542880627,0.1697857020887133,0.20260215374543356,0.27904220416983555,0.35196494140420304,0.18329110777320107,0.1905943256621555,0.19340112737316767,0.2003285868650129,0.20293672235263868,0.21345336790906647,0.23420312384249561,0.2471102251115353,0.26337675375143077,0.27059858862323677
22,0.12296061900815118,0.12296061900815118,0.12296061900815118,0.12296061900815118,0.09530955023836263,0.13698950639460716,0.14127816199221263,0.1522779050661115,0.14415013903746413,0.12620171191152704,0.15765152401969776,0.15885185533285362,0.16211018613993586,0.16461399055271947,0.1706724666982126,0.17270879479696535,0.1766502530648205,0.17976967669030283,0.18667024541454666,0.1876816820564491,0.1945814228856194,0.19813914482208103,0.20624450765575458,0.2096296101193618,0.22223486072478027,0.23819254488173405,0.2500827851881357,0.2678080766058624,0.27152875929569487
81,0.12296061900815118,0.12296061900815118,0.12296061900815118,0.12296061900815118,0.08609252731509977,0.15395516608777632,0.13705249396035807,0.15735304210136264,0.12370616984837969,0.1618855176121055,0.1517423962245928,0.1643302780302811,0.1664576070626163,0.17017203160635336,0.17043159158865007,0.1715358447617943,0.1742820952771356,0.17807883303541397,0.17290448762792074,0.18262013121522774,0.18392509247534092,0.18849674528352955,0.1895509468191925,0.19589038227763883,0.2262242817640187,0.24116510495833446,0.25451410804256736,0.2687382472783205,0.27152875929569487
144,0.12296061900815118,0.12296061900815118,0.12296061900815118,0.11374359608488832,0.10305818700826891,0.14972949805592176,0.1421276309956092,0.15295207441339648,0.12453801720276214,0.11870688750663251,0.14038579741275317,0.15012417842788056,0.15400015415162105,0.15859543577329419,0.16343100363330587,0.16798410292436286,0.17255391441373244,0.17597152222910276,0.17890053348995305,0.18660722843869162,0.18866310992425428,0.19441266607427124,0.1962438345859156,0.20467187509335263,0.23021370280325715,0.2441376650349349,0.25894543089699906,0.26966841795077867,0.27152875929569487
