trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
3,0.12884853005500171,0.12884853005500171,0.12884853005500171,0.15294679587062832,0.16563991624007113,0.143676022151334,0.1701787362711578,0.2411296538234405,0.3067756269983,0.40196355825998725,0.4402554806570103,0.5186766474917147,0.5940707006975565,0.2978950569501907,0.3250641660885546,0.34431499253095943,0.40833406814044004,0.4300525721541789,0.43792746920701386
21,0.12884853005500171,0.12884853005500171,0.12884853005500171,0.16097955114250384,0.16719337127259357,0.1722406547413756,0.17463066143263853,0.1793569354854783,0.19415854354242912,0.21999247846505654,0.2512200912394104,0.27867177451866254,0.3144573219948791,0.3431674663515609,0.37717458021080186,0.39727963493385665,0.4120188792093012,0.43606380313580484,0.4385486912307502
81,0.12884853005500171,0.12884853005500171,0.13688128532687724,0.16253300617502628,0.10336843673619914,0.1284831617851233,0.1430541223327633,0.15224165161067887,0.1634119940892355,0.17366439227928057,0.18349850624969213,0.19461099182488867,0.20735023814745024,0.22084333784406007,0.238385707725165,0.4009644460027178,0.4180301101909271,0.43668502515954116,0.4385486912307502
140,0.12884853005500171,0.12884853005500171,0.1449140405987528,0.16408646120754872,0.09536776369578193,0.11789234012118019,0.13252050719439948,0.14160184268144066,0.14947402235562707,0.15609503397480812,0.16254246033564423,0.39434084626122257,0.25262264754882047,0.27295375196630733,0.2913503501280622,0.40464925707157895,0.424041341172553,0.4373062471832775,0.4385486912307502
