trading_days_to_expiration,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
12,0.14286399193832375,0.14286399193832375,0.1629249672764863,0.15990639523142716,0.16910098472174906,0.16377783211854569,0.16604551329511552,0.16655701092610362,0.1751828679573969,0.16414555000181638,0.15663543968044807,0.16376579263610988,0.1846273656900038,0.2161674161349095,0.2418101834486121,0.2626759166541374,0.31496245566823505,0.1820521979092938,0.19233273466579232,0.19917844483713837,0.20893538694351155,0.21309165930998764,0.2220940582117294,0.22878929580949917,0.2371498399315961
32,0.14286399193832375,0.14286399193832375,0.16654818376128736,0.15959008142312459,0.17685581287874397,0.1621939742336269,0.16872969242454613,0.17045044704561502,0.169302592415621,0.16573100375520283,0.1641736847915338,0.16354580143071173,0.16432290671536395,0.1651146784506304,0.1681674548426599,0.17316323834693284,0.1727695041973157,0.18407165017001834,0.1978528419284734,0.2078805715200935,0.22087915395289526,0.22588815022632383,0.23775255205944543,0.24664762665081166,0.2567046417749842
91,0.14286399193832375,0.15567853430688422,0.16053902284803234,0.15359132840775921,0.1669455478883833,0.16067715503625432,0.16588974794829472,0.16729807780091713,0.1682253342065612,0.16978030621794085,0.16992623614235072,0.1717419853410551,0.17233782345437249,0.17395362947986517,0.17495657083593516,0.1774229806835715,0.17801329338784472,0.1812925201404301,0.18177419147122806,0.18504785292474413,0.18749867747731525,0.19077707051629736,0.19307263412687417,0.19804023624481995,0.2567046417749842
160,0.14286399193832375,0.15930175079168526,0.16022270903972977,0.16134615656475412,0.1653616900034645,0.16336133416568493,0.110136606561032,0.10067688682775422,0.14015417176779235,0.1459154923163943,0.15403968277837324,0.16008437540426232,0.1649695418947595,0.16709558060844076,0.16921123938905647,0.24619271817590327,0.18003274564856925,0.1868126274031112,0.1904763181541832,0.19699161993412784,0.20029516839365144,0.2064355643640134,0.21093096496818667,0.21759503808820804,0.2567046417749842
