trading_days_to_expiration,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
5,0.2751311241373598,0.2751311241373598,0.2751311241373598,0.2148015952284961,0.18465648318647218,0.1667316874385029,0.19290737963771065,0.24266868657710255,0.30142246522996197,0.33191832073271804,0.3966062757883344,0.4778706921032429,0.5179152189162016,0.2976190842629803,0.31364959089998107,0.330980994991393,0.39624440550618273,0.41624566711015665
23,0.2751311241373598,0.2751311241373598,0.2600487419101439,0.16034535350335824,0.14422077623710014,0.15729514569079767,0.16915282551413804,0.18328897859099744,0.20525375849467314,0.22772725166574015,0.2607065381559742,0.2922711162977495,0.3203015289620537,0.3470935995318974,0.36516540276575493,0.38467047776287294,0.4001023814206193,0.42162676234000246
83,0.2751311241373598,0.2751311241373598,0.24496635968292796,0.1058891117782204,0.03722081163700822,0.1079730912070074,0.12979052441254382,0.14378069930869525,0.15455792559353232,0.1666203649907296,0.17419807624755834,0.18644648453496274,0.198670053725146,0.21061796716843337,0.2236020294484331,0.38852845367730954,0.40548347665046514,0.42162676234000246
142,0.2751311241373598,0.2751311241373598,0.229883977455712,0.05143287005308255,0.10317783625117746,0.12280224545264719,0.1349439581547132,0.14442898454855063,0.15273548619269406,0.1589553815727634,0.32603438417540065,0.3521808517255822,0.24814456899406315,0.2621337790342072,0.27729151221991305,0.39238642959174613,0.4108645718803109,0.42162676234000246
