trading_days_to_expiration,strike_price_order,0
15,0,0.29096793718725816
15,-1,0.2947866294818395
15,-2,0.29715365377482483
15,8,0.34670536395813545
15,-3,0.31508431191438063
15,1,0.29290693973093934
15,3,0.2919164764110206
15,2,0.2909668723445059
15,7,0.32346110901588987
15,6,0.31710586357258536
15,5,0.3041887843228551
15,4,0.29772411764219275
32,8,0.30503087526476275
32,7,0.29873529266338505
32,6,0.2959565800594452
32,5,0.2906010146641352
32,4,0.29100961138359244
32,-3,0.3006270303899167
32,-2,0.2964230062079539
32,0,0.2910484141673355
32,1,0.2898187867221832
32,2,0.2886921920127247
32,3,0.2884539719812135
32,-1,0.2948979276380013
56,-3,0.2925809954134617
56,2,0.28380142640575606
56,24,0.3352606346123297
56,5,0.28593062249248546
56,7,0.2866111111936675
56,11,0.29359171203629647
56,13,0.29524113823731407
56,14,0.30031452705584405
56,16,0.3043989023265281
56,18,0.3117676269620603
56,25,0.35314394443246516
56,20,0.3179171536277655
56,4,0.2848017535202796
56,22,0.3229603634807482
56,26,0.37069655060091666
56,27,0.3848276036331122
56,23,0.3351954087855824
56,9,0.29179907675826305
56,1,0.2844861564475848
56,0,0.28537563838063346
56,-1,0.2867075302348803
56,-2,0.28808558403045303
56,21,0.3257879756965473
56,8,0.2877204725753874
56,10,0.2886759547384166
56,15,0.30603818256402654
56,17,0.3108095012464497
56,19,0.31804683061255856
56,12,0.29185295638846565
56,6,0.2860552517221438
56,3,0.2846410549570732
120,-2,0.2871123143326596
120,5,0.2799006315702339
120,6,0.28003686945592443
120,7,0.2800217200003902
120,8,0.2795569430341737
120,9,0.28208052489493896
120,10,0.28027842554396604
120,11,0.2810838395957025
120,12,0.28247079283678794
120,13,0.2837423533551829
120,14,0.28564506059516354
120,15,0.2894444739348349
120,2,0.28091880740800057
120,1,0.28183342723733096
120,0,0.28377916678847775
120,-1,0.2840674031566488
120,4,0.27915701417165095
120,3,0.28106433390156393
