trading_days_to_expiration,strike_price_order,0
12,2,0.1177021994565172
12,-4,0.21215523876772074
12,-3,0.18256569807486803
12,1,0.0914550598248402
12,0,0.07623990456895227
12,-1,0.09331342640307658
12,-2,0.1363178789716034
35,0,0.08328785715410252
35,-2,0.10033865486547189
35,-4,0.12670756670760955
35,-6,0.1554735475705235
35,-8,0.1895204833501548
35,-9,0.21939663949294536
35,2,0.0861792606745409
35,-7,0.17950792301775081
35,5,0.11519786424957133
35,3,0.0959044866852179
35,1,0.08532725229648375
35,-1,0.09996319502430998
35,-3,0.12430745422633936
35,-5,0.1482656682553244
35,4,0.09603286812732617
100,2,0.092811387970528
100,0,0.11362285541023248
100,3,0.09042774710342544
100,1,0.10058841350232992
100,-1,0.130850465249484
100,-3,0.17111284198749596
100,-2,0.14972133381999042
160,2,0.13309155517350713
160,1,0.14686454722734413
160,0,0.1645245015292558
160,-1,0.1828424264483444
160,4,0.10891235771137851
160,3,0.11828561781709507
