trading_days_to_expiration,strike_price_order,0
9,0,0.13819126835163603
9,-2,0.16282974633281608
9,-4,0.20683783842424858
9,-6,0.26269273313845315
9,-8,0.3066071432478989
9,4,0.15381544507076914
9,2,0.14189881144438407
9,-9,0.33547046967279626
9,-7,0.2681228520725788
9,-1,0.15849866907234791
9,-3,0.1948050622602642
9,8,0.2680781428974424
9,7,0.2644566313724794
9,6,0.21634792779218912
9,5,0.1737242479531588
9,3,0.1630154092685884
9,9,0.3340118988961544
9,10,0.3803881736361053
9,1,0.1362640411943356
9,-5,0.2157537754332152
28,0,0.1841348448313237
28,-2,0.19819374312933324
28,-4,0.2175032940579407
28,-6,0.23234730037398477
28,-8,0.25907055617916586
28,2,0.1738933681553657
28,3,0.16480186176307632
28,-9,0.2825955548468166
28,-7,0.25259179259040165
28,-5,0.23072246387058998
28,-1,0.19654410688411011
28,1,0.18239358078672463
28,-3,0.21099321782340144
63,-4,0.23170568311598475
63,0,0.21379412420150373
63,-2,0.2204970953127844
63,-7,0.25307095363981613
63,-6,0.24186437614035602
63,-8,0.2534961897145905
63,2,0.19578022885061944
63,4,0.2021992405774264
63,-9,0.2674299384832304
63,1,0.21240661059248622
63,-1,0.22048795696901188
63,-3,0.23203949748630398
63,3,0.2063452557258904
63,5,0.2008650327490872
63,7,0.2032041447587751
63,6,0.20103735200235132
63,-5,0.24049851604805572
128,-6,0.2501727731922735
128,3,0.2151715750478424
128,5,0.2115363813625774
128,1,0.2231189360281351
128,-1,0.22829816919353835
128,-3,0.237755424627901
128,-8,0.2571815398746093
128,-5,0.23996423834281427
128,-7,0.24823783409399486
128,6,0.20664719754325112
128,4,0.21207735673244896
128,2,0.22150233315464676
128,0,0.22727815588611694
128,-2,0.23532905495433726
128,-4,0.24321650892275345
