trading_days_to_expiration,strike_price_order,0
1,-5,
1,-4,
1,-3,0.9363083057686348
1,-2,
1,5,
1,4,0.5976589835090252
1,3,0.509552019210254
1,2,0.33391912448703875
1,1,0.1539046106930241
1,-1,0.4005561714476287
1,0,
21,-2,0.31043415451842005
21,1,0.1991655287923032
21,6,0.23954292257353194
21,0,0.21112135434891094
21,-1,0.2513980415336996
21,-3,0.372623321698667
21,-4,0.44037469821983044
21,-5,0.5157451689123289
21,-6,0.5827470996584289
21,3,0.21095629195417595
21,-7,0.6275188170798628
21,-8,0.69958266318931
21,2,0.19767029805344766
21,5,0.2276321513659171
21,4,0.21763274886830256
80,-5,0.30699660559144853
80,-1,0.23000214729892032
80,-2,0.2448265469827433
80,-3,0.26404679251197355
80,-4,0.286821538943493
80,6,0.20115913846818428
80,0,0.21714546481538133
80,1,0.20869871391696085
80,2,0.20338630504683855
80,3,0.20159642302056538
80,5,0.20084389851163315
80,4,0.20116476196846408
139,-2,0.23534995332134762
139,-1,0.23176191403583463
139,6,0.20144543366086223
139,-3,0.25089653667109174
139,0,0.22476442142301647
139,1,0.21871485046892478
139,2,0.21286984033414574
139,3,0.20858830031880393
139,4,0.20534426094927216
139,5,0.20230451926466475
